sampno,latitude,longitude,GEOID,latitude_work,longitude_work,GEOID_work,hh_income,hh_veh,own_home,race,has_children,hhsize,w_travel,wthhfin,comm_id_home,comm_id_work
70002957,41.980415,-87.650916,17031030706,41.880986,-87.63307,17031839100,180000.0,1,True,1,False,2,4,232.554,77,32.0
70002958,41.859295,-87.615523,17031330100,41.880986,-87.63307,17031839100,125000.0,2,True,2,False,2,4,530.9154,33,32.0
70002961,42.00902,-87.672726,17031010702,41.880986,-87.63307,17031839100,67500.0,1,True,1,False,1,5,73.6225,1,32.0
70002971,41.689315,-87.60537,17031500300,41.721552,-87.731501,17031822102,42500.0,1,False,2,False,1,7,639.5341,50,
70002976,41.964514,-87.702847,17031140800,41.845374,-87.775419,17031814000,67500.0,1,False,1,False,2,5,75.371,14,
70002983,41.892433,-87.669624,17031243200,41.892218,-87.631832,17031081700,180000.0,1,True,1,False,1,5,76.2922,24,8.0
70002985,42.005594,-87.813096,17031090200,41.880986,-87.63307,17031839100,180000.0,2,True,1,True,4,5,102.8066,9,32.0
70003000,41.946698,-87.639064,17031061902,41.885452,-87.643498,17031280100,67500.0,0,False,1,False,2,5,68.8731,6,28.0
70003018,41.892991,-87.620956,17031081403,41.880986,-87.63307,17031839100,180000.0,1,False,1,False,1,5,194.5127,8,32.0
70003021,41.934986,-87.761464,17031190300,41.935975,-87.670984,17031062600,82500.0,2,True,1,False,2,5,152.2001,19,6.0
70003027,41.945071,-87.676059,17031050700,41.90749,-87.635799,17031080300,82500.0,2,True,1,True,4,5,117.0693,5,8.0
70003047,41.870554,-87.616596,17031320600,41.878667,-87.671689,17031838100,32500.0,0,True,1,False,1,2,611.9814,32,28.0
70003053,41.921083,-87.70465,17031221200,41.880986,-87.63307,17031839100,125000.0,1,True,1,False,2,5,69.2167,22,32.0
70003058,41.842469,-87.655751,17031600600,41.901566,-87.638404,17031838300,125000.0,1,True,1,True,5,5,597.2367,60,8.0
70003087,41.995658,-87.794314,17031100200,41.885452,-87.643498,17031280100,67500.0,1,True,1,False,2,-1,393.8429,10,28.0
70003092,41.796644,-87.745287,17031835200,42.074253,-87.907615,17031802702,55000.0,2,True,1,False,2,5,447.9687,56,
70003109,41.967431,-87.694068,17031040700,41.892218,-87.631832,17031081700,180000.0,1,True,1,True,3,5,74.0981,4,8.0
70003118,41.987574,-87.829439,17031810400,42.016519,-87.878274,17031806502,125000.0,2,True,1,False,2,3,334.5749,10,
70003119,41.964514,-87.702847,17031140800,41.869903,-87.631213,17031839000,125000.0,1,True,1,True,4,5,635.8425,14,32.0
70003130,41.911968,-87.683627,17031240500,41.880986,-87.63307,17031839100,180000.0,1,True,1,False,2,5,72.6813,24,32.0
70003141,41.787227,-87.577462,17031411000,41.878635,-87.642924,17031281900,55000.0,1,False,2,False,1,4,114.5492,41,28.0
70003142,42.008541,-87.694963,17031020302,41.964225,-87.7961,17031810600,125000.0,2,True,1,False,3,6,658.8437,2,
70003150,41.966834,-87.684018,17031040600,41.886447,-87.619467,17031320100,125000.0,0,False,1,False,2,5,73.6534,4,32.0
70003156,41.988972,-87.654609,17031030601,41.880986,-87.63307,17031839100,125000.0,1,True,1,False,1,5,346.3679,77,32.0
70003157,41.847425,-87.721939,17031300500,41.855517,-87.928304,17043844602,125000.0,2,True,1,True,5,5,614.0793,30,
70003162,41.930652,-87.674104,17031070700,42.166779,-87.91741,17097864505,67500.0,0,False,1,False,1,3,68.4132,7,
70003174,41.906031,-87.675314,17031241400,41.978233,-87.716453,17031831800,180000.0,2,True,1,False,2,5,94.6836,24,13.0
70003177,41.950447,-87.683507,17031050500,41.886447,-87.619467,17031320100,180000.0,1,False,1,True,3,5,73.6225,5,32.0
70003189,41.945282,-87.661545,17031061500,41.870554,-87.616596,17031320600,82500.0,0,False,1,False,1,5,68.4756,6,32.0
70003196,41.885452,-87.643498,17031280100,42.09722,-87.75863,17031800800,180000.0,1,True,1,False,2,5,154.8536,28,
70003205,41.953959,-87.642649,17031060800,41.875817,-87.617256,17031320400,82500.0,0,True,1,False,1,5,74.6862,6,32.0
70003208,42.000875,-87.701802,17031020601,42.299987,-87.910961,17097863702,125000.0,4,True,1,False,2,5,257.1448,2,
70003224,41.869903,-87.631213,17031839000,41.892991,-87.620956,17031081403,180000.0,2,True,1,True,4,5,590.4668,32,8.0
70003225,41.869579,-87.659202,17031283200,41.880986,-87.63307,17031839100,180000.0,1,True,1,True,3,5,139.482,28,32.0
70003236,41.909498,-87.631005,17031080201,41.94914,-87.656804,17031061100,180000.0,3,True,1,False,2,4,128.1575,8,6.0
70003253,41.999113,-87.816364,17031090300,42.02867,-88.021909,17031770202,55000.0,2,True,3,True,3,3,913.5031,9,
70003264,41.928465,-87.695086,17031220300,41.753326,-88.158262,17043846523,180000.0,2,False,1,False,3,7,606.3468,22,
70003283,41.936159,-87.661265,17031062800,41.886447,-87.619467,17031320100,125000.0,1,False,6,False,2,5,69.3159,6,32.0
70003300,41.97258,-87.694,17031040201,41.880986,-87.63307,17031839100,180000.0,1,True,1,False,2,3,82.615,4,32.0
70003306,41.942492,-87.747155,17031151002,41.880986,-87.63307,17031839100,42500.0,1,False,6,False,1,5,73.6225,15,32.0
70003344,41.921647,-87.689951,17031221500,41.880986,-87.63307,17031839100,82500.0,1,False,6,False,1,5,68.6022,22,32.0
70003356,41.892558,-87.659848,17031243400,41.895035,-87.619717,17031081401,125000.0,1,False,1,False,1,4,68.9749,24,8.0
70003363,41.880986,-87.63307,17031839100,41.914112,-87.906438,17031811800,180000.0,0,False,1,False,2,4,68.4132,32,
70003369,41.90749,-87.635799,17031080300,41.900221,-87.629105,17031081100,20000.0,1,True,1,False,1,5,608.0978,8,8.0
70003380,41.685657,-87.685071,17031750400,41.865578,-87.630568,17031330200,67500.0,1,True,1,False,2,5,115.1545,75,33.0
70003400,41.879078,-87.657046,17031833100,41.895035,-87.619717,17031081401,180000.0,1,True,1,True,4,6,615.7184,28,8.0
70003404,41.952821,-87.653241,17031832100,42.184506,-87.785393,17097865502,125000.0,0,False,1,False,2,5,68.4132,6,
70003418,41.950548,-87.676182,17031050600,41.920482,-87.679976,17031832200,82500.0,1,True,1,True,4,5,662.6029,5,22.0
70003427,41.899154,-87.626212,17031081201,41.904728,-87.64922,17031842200,82500.0,0,False,1,False,1,4,68.7665,8,8.0
70003437,41.788502,-87.791503,17031561000,41.782222,-87.730225,17031650200,125000.0,2,True,1,False,2,4,1024.2969,56,65.0
70003438,41.941302,-87.685732,17031051000,41.839376,-87.795353,17031815300,125000.0,3,False,1,False,2,5,341.0653,5,
70003442,41.840782,-87.660543,17031600700,41.885452,-87.643498,17031280100,125000.0,1,True,1,False,2,5,68.5988,60,28.0
70003461,41.892196,-87.68429,17031242900,41.870416,-87.675079,17031838200,42500.0,0,False,1,False,2,5,68.7295,24,28.0
70003462,41.886447,-87.619467,17031320100,41.893324,-87.63919,17031081800,82500.0,1,False,1,False,1,5,149.7487,32,8.0
70003474,41.930583,-87.642202,17031070102,41.875195,-87.932739,17043844001,82500.0,2,True,1,False,3,5,540.7729,7,
70003478,41.937636,-87.712214,17031210601,41.820202,-87.610097,17031380100,125000.0,2,True,1,True,3,5,603.3021,21,38.0
70003497,41.942577,-87.647079,17031062000,41.878635,-87.642924,17031281900,125000.0,1,True,1,False,1,4,116.6263,6,28.0
70003499,41.929046,-87.65131,17031070300,41.880986,-87.63307,17031839100,82500.0,1,False,1,False,1,5,68.4132,7,32.0
70003505,41.859295,-87.615523,17031330100,41.886447,-87.619467,17031320100,125000.0,0,False,1,False,1,6,68.8476,33,32.0
70003508,41.922711,-87.721836,17031220902,41.875817,-87.617256,17031320400,20000.0,1,False,6,True,5,-1,615.7184,22,32.0
70003516,42.015721,-87.687117,17031020100,42.054349,-88.054009,17031804603,67500.0,1,False,1,False,1,5,73.8131,2,
70003518,41.946294,-87.654298,17031832000,41.880986,-87.63307,17031839100,180000.0,1,True,1,False,2,6,69.5455,6,32.0
70003520,42.006277,-87.667683,17031010600,41.898335,-87.620753,17031081300,82500.0,1,False,1,False,2,5,73.6225,1,8.0
70003530,42.015941,-87.666535,17031010300,41.886447,-87.619467,17031320100,82500.0,0,True,6,False,1,5,73.6225,1,32.0
70003536,41.859295,-87.615523,17031330100,41.870416,-87.675079,17031838200,180000.0,1,True,1,False,1,4,611.9814,33,28.0
70003540,41.936237,-87.656411,17031062900,42.004189,-87.74878,17031807900,82500.0,1,True,1,False,2,2,615.7184,6,
70003546,41.945009,-87.680928,17031050800,41.790469,-87.601285,17031836200,125000.0,1,False,1,False,2,5,73.6991,5,41.0
70003548,41.879078,-87.657046,17031833100,41.579787,-87.87292,17031824120,180000.0,1,False,1,False,1,5,497.6323,28,
70003549,41.893324,-87.63919,17031081800,41.740556,-87.669825,17031711200,82500.0,1,False,1,False,2,5,69.4193,8,71.0
70003551,41.927852,-87.735628,17031200200,41.994258,-87.678684,17031020902,82500.0,1,False,1,False,3,5,607.2209,20,2.0
70003553,41.783224,-87.598697,17031420300,41.790562,-87.594017,17031411200,10000.0,0,False,1,False,4,3,442.7231,42,41.0
70003559,41.798049,-87.5942,17031410700,41.957845,-87.676373,17031050100,55000.0,1,False,1,False,2,5,249.2624,41,5.0
70003561,41.914754,-87.654465,17031832600,41.875817,-87.617256,17031320400,180000.0,3,True,1,False,2,5,173.6051,7,32.0
70003583,41.893324,-87.63919,17031081800,41.948548,-88.115552,17043841114,82500.0,1,False,1,False,2,5,69.7903,8,
70003584,41.991104,-87.720809,17031130100,42.304663,-87.864266,17097863004,125000.0,3,True,1,True,4,6,655.2931,13,
70003591,41.986808,-87.694415,17031020801,41.978508,-87.939558,17043840000,82500.0,2,True,1,False,2,5,408.0239,2,
70003592,41.966834,-87.684018,17031040600,41.880986,-87.63307,17031839100,180000.0,1,True,1,False,1,4,73.6225,4,32.0
70003600,41.972668,-87.663866,17031031100,41.880986,-87.63307,17031839100,82500.0,1,False,1,False,2,5,74.5435,3,32.0
70003601,41.942585,-87.656644,17031062200,41.880986,-87.63307,17031839100,180000.0,1,True,1,False,2,5,69.4239,6,32.0
70003613,41.907549,-87.62679,17031080100,41.904728,-87.64922,17031842200,180000.0,1,True,1,False,2,6,454.2091,8,8.0
70003616,41.973765,-87.64653,17031031300,41.899154,-87.626212,17031081201,82500.0,1,True,1,False,2,3,74.407,3,8.0
70003619,41.972545,-87.678818,17031040402,42.097312,-88.019328,17031803901,55000.0,1,False,1,False,1,5,74.2355,4,
70003622,41.909498,-87.631005,17031080201,41.892906,-87.626079,17031081500,67500.0,1,False,1,False,1,5,68.6491,8,8.0
70003628,41.797961,-87.589625,17031410800,41.790469,-87.601285,17031836200,32500.0,0,False,1,False,1,5,114.0339,41,41.0
70003631,41.892478,-87.664739,17031243300,41.787227,-87.577462,17031411000,67500.0,1,False,1,False,1,5,102.7879,24,41.0
70003649,41.951517,-87.641778,17031060900,42.058204,-87.671892,17031808702,32500.0,1,True,1,False,1,6,608.9143,6,
70003655,41.892991,-87.620956,17031081403,41.895035,-87.619717,17031081401,55000.0,0,False,1,False,1,6,68.8468,8,8.0
70003656,41.964652,-87.721017,17031140602,42.011303,-87.790002,17031808100,67500.0,0,True,1,False,1,5,73.6722,14,
70003669,41.972954,-87.772611,17031110400,41.893324,-87.63919,17031081800,42500.0,1,True,1,False,1,3,73.9197,11,8.0
70003674,41.859295,-87.615523,17031330100,41.787227,-87.577462,17031411000,82500.0,1,False,1,False,2,5,69.7903,33,41.0
70003679,41.804016,-87.580489,17031390700,41.880986,-87.63307,17031839100,42500.0,1,False,2,False,1,5,114.1574,39,32.0
70003685,41.97806,-87.819734,17031100500,41.878635,-87.642924,17031281900,180000.0,3,True,1,False,4,5,190.4477,10,28.0
70003698,41.880986,-87.63307,17031839100,41.768172,-87.669632,17031671500,67500.0,0,False,1,False,2,5,69.6766,32,67.0
70003702,42.00902,-87.672726,17031010702,41.885452,-87.643498,17031280100,42500.0,0,False,1,False,1,5,73.6225,1,28.0
70003709,41.930583,-87.642202,17031070102,41.979419,-87.902438,17031980000,180000.0,1,False,1,False,2,5,69.6949,7,76.0
70003711,41.892906,-87.626079,17031081500,41.870416,-87.675079,17031838200,125000.0,1,True,1,False,1,5,69.0463,8,28.0
70003714,41.929327,-87.711981,17031220602,41.886447,-87.619467,17031320100,125000.0,0,False,1,False,1,5,68.657,22,32.0
70003723,41.952821,-87.653241,17031832100,42.065522,-87.681948,17031808800,82500.0,0,False,1,False,2,5,69.7609,6,
70003731,41.928945,-87.660892,17031070500,41.885452,-87.643498,17031280100,125000.0,1,False,1,False,2,5,68.7735,7,28.0
70003734,41.914242,-87.625092,17031071500,41.880986,-87.63307,17031839100,82500.0,0,True,1,False,1,5,68.9566,7,32.0
70003736,41.859295,-87.615523,17031330100,41.880986,-87.63307,17031839100,67500.0,1,False,1,False,2,5,69.4701,33,32.0
70003742,41.891022,-87.612931,17031081402,41.900846,-87.818928,17031811900,180000.0,1,True,1,False,2,-1,612.4447,8,
70003749,41.695665,-87.671425,17031750200,41.880986,-87.63307,17031839100,180000.0,1,True,1,False,2,4,225.0043,75,32.0
70003750,41.971201,-87.705805,17031140100,41.976944,-87.701983,17031040300,42500.0,1,False,1,False,1,6,74.0757,14,4.0
70003761,41.892433,-87.669624,17031243200,41.892906,-87.626079,17031081500,180000.0,1,True,1,False,2,5,365.3574,24,8.0
70003776,41.726863,-87.657902,17031730201,41.880986,-87.63307,17031839100,32500.0,1,True,2,False,1,5,114.0339,73,32.0
70003779,41.942585,-87.656644,17031062200,41.886447,-87.619467,17031320100,125000.0,1,False,1,False,2,5,69.6288,6,32.0
70003781,41.921701,-87.655911,17031071000,41.880986,-87.63307,17031839100,180000.0,1,True,1,True,3,5,609.1424,7,32.0
70003784,41.987226,-87.664936,17031030500,41.979912,-87.664188,17031030800,82500.0,0,True,1,False,1,5,73.6542,77,77.0
70003785,41.925825,-87.712884,17031220601,41.858781,-87.845006,17031817900,67500.0,1,False,1,False,2,5,69.0259,22,
70003794,41.922726,-87.629526,17031071400,41.94556,-87.690034,17031843700,180000.0,1,False,1,False,2,5,69.1691,7,5.0
70003795,41.899589,-87.674719,17031242200,41.891436,-87.911908,17031816800,125000.0,1,True,1,False,1,4,228.4045,24,
70003798,41.804016,-87.580489,17031390700,41.892218,-87.631832,17031081700,82500.0,0,False,1,False,2,5,138.4699,39,8.0
70003804,41.892196,-87.68429,17031242900,41.859295,-87.615523,17031330100,42500.0,0,False,1,False,1,5,135.0404,24,33.0
70003808,41.920801,-87.694532,17031221400,41.880986,-87.63307,17031839100,125000.0,1,False,1,False,2,5,68.7735,22,32.0
70003810,42.006277,-87.667683,17031010600,42.058204,-87.671892,17031808702,42500.0,0,False,1,False,2,4,73.6225,1,
70003817,41.980812,-87.654528,17031030702,41.845374,-87.775419,17031814000,125000.0,1,True,1,False,1,5,73.9306,77,
70003822,41.951517,-87.641778,17031060900,41.852171,-88.136434,17043842604,180000.0,2,True,1,False,2,5,609.7901,6,
70003830,41.900266,-87.632109,17031081000,41.885452,-87.643498,17031280100,180000.0,0,False,1,False,2,5,69.5397,8,28.0
70003841,41.856507,-87.652261,17031310400,41.871619,-87.705552,17031837300,180000.0,2,True,1,False,2,5,69.6683,31,27.0
70003854,41.929522,-87.632325,17031070101,41.875817,-87.617256,17031320400,42500.0,1,False,1,False,2,5,68.8103,7,32.0
70003858,41.859295,-87.615523,17031330100,41.840676,-87.943904,17043844601,82500.0,1,True,1,False,1,5,157.5047,33,
70003863,41.921083,-87.70465,17031221200,41.886447,-87.619467,17031320100,125000.0,1,True,1,True,3,5,90.7606,22,32.0
70003869,41.874181,-87.661901,17031832900,41.790469,-87.601285,17031836200,10000.0,1,False,1,False,2,-1,615.7184,28,41.0
70003870,41.892218,-87.631832,17031081700,41.880986,-87.63307,17031839100,82500.0,1,False,1,False,1,5,97.7263,8,32.0
70003871,41.938232,-87.64678,17031063100,41.875817,-87.617256,17031320400,125000.0,1,True,1,False,2,5,69.0701,6,32.0
70003878,42.006411,-87.658816,17031010400,42.033761,-87.754913,17031807300,67500.0,0,False,3,False,1,5,73.6225,1,
70003883,41.945009,-87.680928,17031050800,41.886447,-87.619467,17031320100,180000.0,2,True,1,False,2,5,188.2743,5,32.0
70003887,41.790562,-87.594017,17031411200,41.886447,-87.619467,17031320100,180000.0,2,True,3,True,3,4,115.0802,41,32.0
70003893,41.960518,-87.762286,17031150300,41.880986,-87.63307,17031839100,125000.0,1,True,1,True,3,5,73.9008,15,32.0
70003899,41.994532,-87.757611,17031120200,41.885452,-87.643498,17031280100,125000.0,2,True,1,False,2,5,106.39,12,28.0
70003900,41.944657,-87.700544,17031210100,41.880986,-87.63307,17031839100,180000.0,2,False,1,False,2,5,94.6836,21,32.0
70003908,41.906323,-87.72154,17031230700,41.880986,-87.63307,17031839100,125000.0,1,True,1,False,2,5,69.865,23,32.0
70003916,41.946698,-87.639064,17031061902,41.880986,-87.63307,17031839100,55000.0,1,False,1,False,1,5,168.5766,6,32.0
70003917,41.97258,-87.694,17031040201,41.875817,-87.617256,17031320400,180000.0,1,True,1,False,2,5,73.7998,4,32.0
70003918,41.897425,-87.699374,17031242700,41.915321,-87.73226,17031831200,180000.0,2,False,1,False,2,5,136.7415,24,20.0
70003940,41.963548,-87.713575,17031140702,41.878635,-87.642924,17031281900,125000.0,0,False,1,False,2,5,73.6225,14,28.0
70003945,41.868458,-87.642965,17031841900,41.869274,-87.664046,17031283100,82500.0,1,True,1,False,2,5,129.4777,28,28.0
70003947,41.912074,-87.69948,17031240800,41.880986,-87.63307,17031839100,42500.0,1,True,1,True,3,4,527.1475,24,32.0
70003948,41.915639,-87.70448,17031222600,41.787227,-87.577462,17031411000,125000.0,1,False,1,True,3,5,613.1892,22,41.0
70003951,41.944947,-87.685778,17031050900,42.000875,-87.701802,17031020601,180000.0,2,True,1,True,3,3,473.0578,5,2.0
70003964,41.869274,-87.664046,17031283100,41.870416,-87.675079,17031838200,20000.0,0,False,3,False,1,-1,68.7507,28,28.0
70003972,41.957885,-87.690444,17031050300,41.797969,-87.598942,17031410600,42500.0,1,False,1,False,2,4,74.4923,5,41.0
70003976,41.912867,-87.641072,17031071700,41.891022,-87.612931,17031081402,180000.0,1,True,1,False,1,4,117.2787,7,8.0
70003979,41.936237,-87.656411,17031062900,41.868458,-87.642965,17031841900,125000.0,1,True,1,False,1,5,126.9394,6,28.0
70003983,41.859295,-87.615523,17031330100,41.807534,-87.698304,17031842800,67500.0,1,True,1,False,2,2,615.7184,33,58.0
70003994,41.892478,-87.664739,17031243300,41.893324,-87.63919,17031081800,125000.0,1,False,1,False,2,5,69.8625,24,8.0
70004014,41.978875,-87.657871,17031030703,41.879078,-87.657046,17031833100,55000.0,1,False,1,False,1,3,73.8203,77,28.0
70004022,41.972545,-87.678818,17031040402,41.868458,-87.642965,17031841900,42500.0,1,False,6,False,1,5,179.5249,4,28.0
70004039,41.695391,-87.686173,17031750300,41.886447,-87.619467,17031320100,180000.0,2,True,1,True,3,5,114.7987,75,32.0
70004046,41.915741,-87.692256,17031832400,41.885286,-87.657249,17031833000,180000.0,0,True,1,False,2,5,69.9178,22,28.0
70004051,41.950082,-87.722608,17031160900,41.875817,-87.617256,17031320400,42500.0,1,False,97,False,1,5,84.4663,16,32.0
70004059,41.958448,-87.64241,17031031400,41.895035,-87.619717,17031081401,67500.0,2,False,1,False,2,5,73.6858,3,8.0
70004067,41.907549,-87.62679,17031080100,41.893324,-87.63919,17031081800,82500.0,0,False,1,False,1,5,68.8318,8,8.0
70004071,41.921647,-87.689951,17031221500,41.886447,-87.619467,17031320100,180000.0,1,True,1,False,2,5,69.7408,22,32.0
70004082,41.941488,-87.671107,17031062500,42.001698,-87.673574,17031830600,180000.0,2,True,1,False,2,5,327.9193,6,1.0
70004087,41.914242,-87.625092,17031071500,41.880986,-87.63307,17031839100,27500.0,0,True,1,False,1,5,598.5771,7,32.0
70004090,41.919826,-87.672781,17031832300,41.97907,-88.014274,17043840201,125000.0,2,True,1,False,2,2,615.7184,22,
70004094,41.93631,-87.651562,17031063000,41.893324,-87.63919,17031081800,55000.0,0,False,1,False,1,5,68.5278,6,8.0
70004097,41.743721,-87.619542,17031440300,41.880986,-87.63307,17031839100,32500.0,0,False,2,False,1,5,114.0339,44,32.0
70004116,41.900266,-87.632109,17031081000,41.885286,-87.657249,17031833000,125000.0,0,False,1,False,1,5,68.4132,8,28.0
70004136,41.958448,-87.64241,17031031400,41.880986,-87.63307,17031839100,125000.0,0,True,1,False,1,5,73.6225,3,32.0
70004145,41.989584,-87.783014,17031100100,41.892218,-87.631832,17031081700,180000.0,2,True,1,True,4,5,103.599,10,8.0
70004160,41.958304,-87.660765,17031830700,41.895035,-87.619717,17031081401,125000.0,2,True,1,False,2,5,73.6225,3,8.0
70004168,41.695665,-87.671425,17031750200,41.880986,-87.63307,17031839100,82500.0,2,True,1,False,2,1,810.2579,75,32.0
70004202,41.798049,-87.5942,17031410700,41.790469,-87.601285,17031836200,10000.0,0,False,1,False,1,5,114.6652,41,41.0
70004203,41.928763,-87.665677,17031070600,41.880986,-87.63307,17031839100,180000.0,0,False,1,False,1,6,68.8381,7,32.0
70004208,42.009148,-87.67862,17031010701,41.994532,-87.757611,17031120200,125000.0,1,True,1,False,2,6,73.8442,1,12.0
70004224,42.005594,-87.813096,17031090200,41.848715,-87.664217,17031843200,42500.0,1,False,1,False,2,6,153.462,9,31.0
70004232,41.717841,-87.652648,17031730400,41.77643,-87.63763,17031680900,55000.0,6,True,2,False,2,5,740.8265,73,68.0
